s13,s48,s52,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,label,F,M,N,Y,N_1,Y_1,A,B,C,D,A_1,B_1,C_1,D_1,A_2,B_2,C_2,D_2,A_3,B_3,0,C_3,x,~1,a,b,c,d,op: A,op: B,op: C,op: D
0,0,1,8.85389025,1.500419788,2,6.246024296,-32.71032331,0.015528462,-9.245511868,1.505202636,3.793441905,4.082491846,1.8599073940000002,0,0,0.505813133,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,19.44173224,2.9585445910000003,2,8.088496263,-32.57475047,0.01114664,-8.658109756,1.797084816,5.469217675,10.2223036,1.676110428,0,0,0.216032511,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,1,1,17.03354503,2.432659377,3,4.804072322,-32.34459275,0.022192992999999998,-9.233080317999999,1.5756073919999998,9.207856149,6.606498423,1.8338144580000002,0,0,0.25761213899999996,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,3.641093234,0.751781137,2,7.8833000260000015,-32.87120216,0.011133671000000001,-9.259716255,1.475840581,2.7693282960000003,4.800615735,1.8892174309999998,0,0,0.631086292,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,12.84592492,1.8329141409999998,7,2.459831784,-32.8637414,0.006064485,-8.832190322,1.698105081,7.154388643,10.92818147,1.804763845,0,0,0.830401218,6,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,1,16.76086834,2.538421541,6,6.741526911,-32.3538037,0.026901872,-9.116650551000001,1.85770604,7.534449867,5.2297460010000005,1.809515161,0,0,0.998126835,3,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,17.20111009,2.443088445,8,2.174740889,-32.51311473,0.022196597000000002,-8.862713548,1.648349294,10.86015165,7.760801477,1.842076782,0,0,0.6593893470000001,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,14.75344274,2.3707188930000003,3,3.577368595,-32.64337528,0.011033331,-8.891996926000001,1.51205081,6.061085611,5.650236262000001,1.600335059,0,0,0.945758153,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,4.895585035,0.837803328,2,2.461046797,-32.37035148,0.010066225,-9.23930111,1.4424746569999998,6.97283811,5.686821817999999,1.6336431059999998,0,0,0.706561867,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,19.68536516,2.865547393,3,7.879674177,-32.32789423,0.027319432999999997,-9.193486809,1.93407129,3.3668940380000003,6.326582741,1.553434269,0,0,0.332094807,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,6.49693534,1.263812262,6,2.227072791,-32.36981488,0.008010607,-9.010511724,1.8343127590000001,6.214186895,5.178641433,1.8743487369999998,0,0,0.051897976,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,10.94378841,1.5487145690000002,1,2.307855892,-32.44995494,0.029370697,-9.265158382000001,1.499247356,5.4629294470000005,3.97370532,1.644399885,0,0,0.613558536,5,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,0,1,20.38593568,1.621345036,0,2.585484342,-32.77631984,0.029592739,-9.221605574,1.975286116,3.6356356,4.690879642,1.776090023,0,0,0.035569291,6,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.742577599999999,2.181463104,6,7.106316425,-32.30111566,0.023442518,-8.917840919,1.611848886,7.8820627210000005,5.415009247,1.650923396,0,0,0.786945894,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,17.07434691,2.418790449,8,2.4324666269999997,-32.57693556,0.0077660440000000015,-8.947532289,1.9080621290000002,8.980055321,11.57462401,1.688227067,0,0,0.839616974,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,19.58164336,2.9228574139999997,3,2.144618697,-32.33451035,0.023720915,-9.256336651,2.022850649,6.877053691,6.486522947999999,1.697923372,0,0,0.497848125,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1,1,14.67761872,2.195921565,4,2.355229062,-32.33693721,0.015516988,-9.225078667,2.124754747,6.155384647999999,5.343268813,1.624011677,0,0,0.146785701,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,19.21704276,2.885931165,3,3.567180557,-32.32466389,0.017860716999999998,-8.747657859,1.807201279,5.801402662999999,9.681208173,1.806197145,0,0,0.216796145,6,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,10.35210857,1.480325516,2,2.4745072999999995,-32.33448683,0.0161252,-9.281860132,1.472196765,5.782113272999999,4.235095126,1.713610642,0,0,0.08631570400000001,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,16.57905883,2.898213125,7,2.515058884,-32.84265928,0.006794944,-8.764155558999999,1.8185459869999998,9.144817323,7.591487455,1.866496225,0,0,0.38355518899999996,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,11.85168054,2.642964262,6,7.796593743,-33.04757023,0.015284774,-8.685475647,1.677791307,5.27740329,11.43057869,1.7857130159999999,0,1,0.144422414,2,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,4.632483533,0.71801686,3,2.291031589,-32.86641648,0.014155903000000001,-9.255907494,1.4721825569999998,4.044862993,4.765008952,1.7404526009999999,0,0,0.424031159,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.5863551639999995,1.122318771,6,8.218645571,-32.3952126,0.017299293,-9.234951964,1.535268158,8.223992546,3.5626069780000003,1.776480436,0,0,0.631202257,4,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,17.03151249,2.186637379,3,6.821634477999999,-32.51131306,0.025583954,-9.198942212,1.9636906719999998,6.2688773410000005,6.275606405,1.799539271,0,0,0.63890018,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,5.028420996,0.65272296,3,7.886855802,-32.90374152,0.010893152,-9.298769911,1.47414304,2.881791101,3.738988965,1.772214723,0,0,0.262615707,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,14.94019668,2.265947797,3,7.969013467000001,-32.64429341,0.01791958,-9.042054217999999,1.737384913,5.892223596,6.205087692,1.619865341,0,1,0.076403615,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,17.93659116,2.44000861,2,3.9314311930000003,-32.3375315,0.027606419,-9.213989423,1.742838932,5.849452288999999,6.153631794,1.8684138630000002,0,1,0.8047935359999999,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,6.6784023260000005,0.868625669,6,8.002442761000001,-32.39940946,0.015438502,-9.224495871,1.523905258,3.514562487,4.925756449,1.73547703,0,0,0.600236429,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,0,1,15.60504625,2.707626627,2,2.16107083,-32.45104464,0.026499717000000002,-9.173482297,2.099434451,6.60171186,5.498636915,1.887539202,0,0,0.097126533,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,19.021065399999998,1.780188995,5,8.314822876000001,-32.5752648,0.019379929,-9.07139754,2.129017454,4.8436812389999995,3.0686448389999996,1.650414029,0,0,0.769924085,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,6.042750592999999,1.467175432,4,3.625704784,-32.57508943,0.010365451999999999,-9.35730954,1.50769552,6.3605545029999995,5.665608864,1.870615315,0,0,0.755245293,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,6.705595194,1.10745669,6,2.248716581,-32.57455758,0.01611958,-9.176766557999999,1.554890888,3.449652103,4.658486634,1.70678151,0,0,0.718569791,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,11.23292269,1.5732290309999999,3,3.116198227,-33.05696054,0.009878475,-9.118998576000001,1.5870683330000002,6.2686639510000015,5.878844101,1.675532304,0,0,0.149085029,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,14.56506053,1.902104025,3,2.268768374,-32.64303355,0.017679387,-9.207993061,2.077897622,6.097295311,6.3207989860000025,1.685629017,0,0,0.5654989970000001,6,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,10.82839971,1.6022226569999998,6,2.71666936,-32.71197429,0.010482303,-9.082573706,1.6120149609999999,3.588039549,8.041250681000001,1.5133038109999999,0,0,0.895772245,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,10.24435051,1.506100499,3,8.24047072,-32.57606624,0.016094142,-9.1512603,1.782326281,4.4335404039999995,6.602782273,1.691879626,0,0,0.972079615,6,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,3.7818940519999997,0.632613488,3,3.8174784460000004,-32.57558343,0.019652189,-9.381709313,1.434455992,4.0290234510000005,3.913900088,1.6266640940000001,0,0,0.358370787,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,11.02960188,1.781897111,8,3.515594989,-32.85162136,0.005678961999999999,-9.025387451,1.695232701,8.128724186,11.35329664,1.603026843,0,0,0.315238433,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,11.05806268,1.981208249,8,3.5203553380000003,-32.39792222,0.008247168000000001,-8.81011001,1.8561601719999998,7.698930664,11.34536597,1.783721325,0,0,0.204550085,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,17.12952274,2.57859423,3,6.796301852000001,-32.45061903,0.023250355,-9.154952694,1.819226349,4.080633878,6.45985544,1.80216753,0,0,0.671196006,5,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,1,1,3.6245441880000002,1.0570116379999999,6,7.733818031,-32.57838913,0.018175964,-9.351571645,1.380836301,2.9933013010000002,3.7991361560000003,1.833454675,0,0,0.9967608490000001,6,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,14.09465104,2.100312956,4,4.01530179,-32.32795252,0.018216472,-9.284175702999999,2.1019417540000003,6.781240939,7.876159933999999,1.594532759,0,0,0.914317275,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,17.53045435,2.926729514,3,6.736839162000001,-32.57699892,0.026241825,-9.201449949,2.071187771,6.861403188,6.388582102999999,1.59997246,0,0,0.094819783,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,11.5053826,1.7076044830000001,3,8.173335872000001,-32.70909841,0.017835738,-8.852096977,2.001099768,5.690374693,5.041622287,1.628846578,0,0,0.927455985,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.54461761,2.4244967180000003,7,2.264626898,-32.3318529,0.022973865,-9.058366208999999,1.91351157,4.05993794,7.62024974,1.5207557790000001,0,0,0.293970991,4,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,7.471877413,1.19137026,6,8.108239426,-32.39640132,0.015031281,-8.893631317999999,1.593214546,4.0052789639999995,8.002863117999999,1.6711151999999998,0,0,0.419309452,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.16921962,2.578838444,9,3.9931672689999997,-32.57758212,0.010775672,-8.728792314,1.832593741,9.336342138,11.38864902,1.850060349,0,0,0.6888792290000001,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,16.53647989,2.4412174269999998,3,4.728638245,-32.31437521,0.02539659,-9.227103902,1.501653535,5.259578811,5.298051598,1.5663004280000001,0,0,0.132388478,3,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,11.01096791,1.4586985069999998,3,2.332352493,-32.77505534,0.029390966,-9.223730683,1.5139519609999998,6.063330145,4.967630644,1.78851861,0,1,0.135690344,6,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,1,19.79644943,3.035842171,3,7.86229572,-32.64252011,0.022419619,-9.137212157999999,1.844846983,6.027920187,6.226967035,1.59309829,0,0,0.970125248,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,10.17926336,1.585107949,7,5.742431815,-32.77318983,0.007559287,-8.916023896,1.7902363630000002,3.6698442680000003,8.179767955,1.679751029,0,0,0.9935154959999999,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,7.203228907000001,0.97241974,3,6.139038089,-32.3319099,0.017688371,-9.264412339,1.4770383919999999,3.643980245,4.487801166000001,1.815028611,0,0,0.993586126,6,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.933075558,1.553076066,6,6.526905429,-32.84771636,0.010285583000000001,-8.974855131,1.72436976,5.138841122,7.116011972000001,1.7819851830000002,0,0,0.320875139,6,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,10.76195948,1.5411903,3,2.601819665,-32.77412155,0.006383508,-9.254724149,1.5197477940000002,4.297773879,4.760779424,1.640071871,0,0,0.876511829,4,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,16.01085809,2.4343020369999997,3,2.9350446839999997,-32.39138914,0.016149537,-8.800178537999999,1.528508769,8.320598379,2.9491329260000003,1.69762936,0,0,0.821013835,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,3.8653069060000003,0.892665585,2,2.307217556,-32.88245945,0.01033772,-9.247520476,1.437010541,6.338858501,4.040257953,1.6315687580000002,0,0,0.296212753,4,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,14.83637505,2.259070595,2,2.8244946630000003,-32.324171899999996,0.023970741,-9.262210476,1.8487055030000001,5.691960598,5.603635355,1.580851066,0,0,0.147313181,6,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,19.12694415,1.42414894,2,8.357227212,-32.64135243,0.023862996,-9.048029599,1.869274707,5.671950874,3.956465785,1.7154281230000001,0,0,0.508029394,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,5.63367431,0.7373381290000001,3,5.981067143,-32.70847988,0.006102211999999999,-9.332007734,1.387676836,5.561957405,3.9326401489999996,1.840424234,0,0,0.189708817,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,16.70307558,2.30493452,3,4.612823458,-32.84283021,0.007845526,-9.040443304,1.8331821590000001,4.2611408289999995,4.740294715,1.5063211459999999,0,0,0.04695691,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,5.727226784,0.8836541459999999,3,8.193183858,-32.90186902,0.010303975,-9.224325346,1.463075725,6.656274225,8.568221796,1.6573366059999999,0,0,0.911626973,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,8.224001758,0.766438271,3,2.5017471000000002,-32.37914153,0.010336497,-9.205638612000001,1.499095876,6.774959435,5.713691118,1.7432875769999998,0,0,0.528149797,4,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,7.112636586,1.133455002,7,5.8135511829999995,-32.77406060000001,0.017064411,-9.272866894,1.5126246190000001,4.706720731,4.69702715,1.542378634,0,0,0.622437217,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,11.66601309,1.8994215230000002,2,3.915591968,-32.3944129,0.016540045,-9.168226507,1.736872821,3.841076737,4.868078448,1.786923669,0,0,0.016191514,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,10.80224951,1.530725827,3,2.445256292,-33.12124819,0.004319417,-9.186676725,1.484261784,6.547932802999999,6.537768817000001,1.6289640109999999,0,0,0.887408778,4,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,0,1,8.411572489,1.4463170730000001,1,6.10186645,-33.06894827,0.003979339,-9.065333549,1.700904987,3.865506255,4.501586906,1.591290013,0,0,0.307063602,6,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,11.86184196,1.896790886,6,7.999768085,-32.5093707,0.018299542,-9.067242277,1.7387633830000002,3.047147495,5.543544612000001,1.699311356,0,0,0.362426061,2,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,6.487448045,0.9955747690000001,3,7.1022163570000005,-32.57634258,0.013516994,-9.257439032,1.5290995630000002,4.650897973,5.477462461,1.783018803,0,0,0.8560531859999999,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,5.06325845,1.073465458,6,2.969675255,-32.64454115,0.014536608000000001,-9.250440845,1.4961563080000002,4.588498894,4.686614116,1.614172163,0,0,0.250697247,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,10.290448300000001,1.456170266,3,2.436052127,-32.77392929,0.003386562,-8.993728002000001,1.740186081,3.77573734,6.453300296,1.5767987909999999,0,0,0.440902986,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,17.24944008,2.32571435,7,7.240970237999999,-32.32614079,0.025086747000000003,-8.884461914,1.798978221,6.587630698,8.381071699,1.8047711659999999,0,1,0.646649487,4,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,11.57441035,1.92270823,7,4.876371314,-32.99582158,0.003361677,-8.971261377000001,1.4661400009999999,3.729236005,11.55849846,1.8449244880000002,0,0,0.249985542,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,4.107051418999999,2.51204675,6,2.946185564,-32.5758782,0.00723695,-8.836786812,1.351590501,9.084372157999999,3.395063102,1.895294469,0,0,0.249213467,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,16.54858073,1.268814315,7,5.764585966,-32.39797993,0.005569011,-8.865255834,1.5223614619999999,8.676691932999999,7.038632735,1.65757073,0,0,0.797247667,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,0,9.251571441,1.585260378,2,5.979814511,-32.64217743,0.02236813,-8.893085046,1.8172031919999998,3.858061174,4.056515976,1.749714851,0,0,0.637768931,2,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
1,1,1,5.10971926,0.917580152,2,4.012838609,-32.3365629,0.017863642,-9.360553292999999,1.413828883,4.161527617,3.786355373,1.6613742059999999,0,1,0.8285792359999999,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,1,1,16.2027066,2.458119201,6,3.9397294130000002,-32.34400777,0.017598792,-9.240615736,1.652083916,5.725341791,5.988538912,1.626394511,0,0,0.771131162,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,0,1,7.100575779,1.195832644,6,3.23106675,-32.39275151,0.025848881,-9.16579709,1.769121675,3.59381624,3.841505873,1.6268406309999999,0,0,0.18468992399999998,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,11.06620334,1.540946832,3,2.4407582480000003,-33.01371301,0.012437686000000002,-9.2798321,1.474201364,7.126935222,6.336161643,1.878353802,0,0,0.6448366170000001,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,8.786951485,1.6124595659999998,6,2.799751675,-32.33560481,0.022744463,-9.191367539,1.51814137,4.643198082,4.099909687,1.8626760340000001,0,0,0.565084574,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,7.881710909,2.953513596,1,2.859179251,-32.31784037,0.019348428,-9.269597218,1.4999625509999999,5.5360399000000005,4.400489133,1.6356958069999998,0,0,0.963403923,6,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,16.62144514,2.925834982,3,2.893655605,-32.34600203,0.026185236,-9.181003439,1.8152109440000002,5.855075826,6.356266101,1.8172557169999999,0,0,0.7894959970000001,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,17.04983253,2.985957869,2,4.9196140889999995,-32.339189000000005,0.026321777999999997,-9.210615447,1.8128516319999999,3.8385838239999996,6.220325431,1.631679934,0,0,0.26439572899999997,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,4.663366108,0.552935135,3,2.558767829,-32.39842438,0.020349718,-9.392270956,1.414507201,2.950348702,3.749735798,1.535824125,0,0,0.124727151,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,16.77675611,2.4753647169999997,3,2.034776639,-32.34595613,0.016534507,-9.211424456,1.865195489,8.361132674,6.1288460979999995,1.654046814,0,0,0.492336559,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1,1,8.450914733,2.295316593,6,2.9300770610000004,-32.39708306,0.01982248,-9.262709465,1.6994790690000001,4.0024097030000005,4.698089425,1.674182267,0,0,0.13138233,6,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.82049028,2.110761271,7,2.1477758419999997,-32.32240661,0.023859206,-8.903412137,1.7535441319999998,8.670169492000001,7.27816477,1.749653014,0,1,0.639946959,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,7.372495918999999,1.024584879,3,7.956621571,-32.31495982,0.016308285,-9.267848896,1.491514524,7.100993969,5.105763391,1.772452811,0,0,0.408427304,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,17.747916500000006,2.731520007,3,6.698998251,-32.35763956,0.026623754,-9.192477096000001,2.131609375,7.355227605,6.417878152999999,1.88807897,0,0,0.707005082,6,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
